symbol,assetType,name,price,changePct,rsi,belowHigh,aboveLow,volume
CMG,stock,"Chipotle Mexican Grill, Inc.",32.745,2.328124999999992,54.57424809569928,0.6974935095193409,1.4562306797855133,7454757
YUM,stock,"Yum! Brands, Inc.",148.99,2.9291882556131323,79.04474463692667,0.0000036869345935134483,2.666761999052851,843683
EL,stock,"The Estée Lauder Companies Inc.",88.345,0.6436545910230095,70.3505827966011,0.163857913063527,1.6745317304316858,1295744
LULU,stock,"lululemon athletica inc.",122.11,-2.7864023565002785,51.33334350570416,2.0219829165958347,0.41940915483435975,904279
BTC-USD,crypto,"Bitcoin USD",63350.02,-0.31004902556684005,47.00565578465063,1.56249149470235,0.08662363211462352,23127836672
ETH-USD,crypto,"Ethereum USD",1888.32,0.38356716667604107,47.5283715101302,1.6812359405520827,0.5008204570274025,8116994560
SOL-USD,crypto,"Solana USD",75.63,-0.7505843681711131,52.11257011454729,1.8811647594830523,0.3050377579132393,1485562112
XRP-USD,crypto,"XRP USD",1.0115,-1.0155714298156306,61.6444843635176,1.2303433928471796,0.3372648629063717,1227599104
BNB-USD,crypto,"BNB USD",610.3,-0.9938574986405497,58.477848395186214,1.5248083904800396,0.2727368085585524,1297305088
DOGE-USD,crypto,"Dogecoin USD",0.07081,-1.4175353715581616,69.38797232570516,2.236641882693733,0.7541255382535547,589430976
ADA-USD,crypto,"Cardano USD",0.18185,-2.7101105835884627,34.415609548414565,3.3740685713127405,0.09357449243943844,236919520
AVAX-USD,crypto,"Avalanche USD",6.365,0.7393301380579965,73.8317423817036,1.0416691316596849,2.4464861367631667,252217472
LINK-USD,crypto,"Chainlink USD",8.755,-0.1694895154588409,55.76910733116317,1.3854500541289025,0.8640517533104014,324690080
DOT-USD,crypto,"Polkadot USD",0.7854,-0.5469991025677268,59.4595247684253,1.3316587643088602,0.6664951796787414,45836620
LTC-USD,crypto,"Litecoin USD",45.06,-0.8945008104832783,47.05888952464295,1.184207219716359,0.2224219696701067,143904864
BCH-USD,crypto,"Bitcoin Cash USD",213.59,-0.024232152729311666,51.96050564739323,1.1157407407407391,0.5129411764705899,138556256
